           1           1
           1           8
           0  0.16911266616114062     
           1  0.24366578040505260     
           2  0.27812765268001272     
           3  0.28388127270014252     
           4  0.28329368823334278     
           5  0.28820253559990761     
           6  0.28689240209793354     
           7  0.28148621358687365     
           8  0.27638899981272402     
