#           eng            dos          occup          e_sum
        1.20000        0.47678       10.65436       82.82664
        1.24000        0.40301       10.67197       83.01077
        1.28000        0.32886       10.68659       83.16417
        1.32000        0.26297       10.69839       83.28830
        1.36000        0.21166       10.70783       83.38805
        1.40000        0.17368       10.71550       83.46944
        1.44000        0.14366       10.72183       83.53683
        1.48000        0.12166       10.72709       83.59318
        1.52000        0.11876       10.73181       83.64397
        1.56000        0.15235       10.73708       83.70133
        1.60000        0.23352       10.74464       83.78414
        1.64000        0.35441       10.75631       83.91237
        1.68000        0.48536       10.77313       84.09763
        1.72000        0.58707       10.79474       84.33575
        1.76000        0.63109       10.81932       84.60692
        1.80000        0.61321       10.84439       84.88397
        1.84000        0.55154       10.86779       85.14299
        1.88000        0.47585       10.88833       85.37103
        1.92000        0.41682       10.90608       85.56889
        1.96000        0.39528       10.92218       85.74929
        2.00000        0.41128       10.93822       85.92991
        2.04000        0.44139       10.95528       86.12294
        2.08000        0.45217       10.97326       86.32692
        2.12000        0.42282       10.99090       86.52734
        2.16000        0.35904       11.00662       86.70615
        2.20000        0.28714       11.01952       86.85326
        2.24000        0.23462       11.02986       86.97162
        2.28000        0.21307       11.03871       87.07356
        2.32000        0.21445       11.04721       87.17200
        2.36000        0.22060       11.05593       87.27329
        2.40000        0.21715       11.06473       87.37581
        2.44000        0.20302       11.07315       87.47422
        2.48000        0.19010       11.08098       87.56601
        2.52000        0.19368       11.08858       87.65556
        2.56000        0.21988       11.09679       87.75272
        2.60000        0.26016       11.10637       87.86669
        2.64000        0.29837       11.11757       88.00030
        2.68000        0.32435       11.13007       88.14974
        2.72000        0.33985       11.14337       88.30926
        2.76000        0.35078       11.15720       88.47547
        2.80000        0.35544       11.17136       88.64623
        2.84000        0.34260       11.18540       88.81596
        2.88000        0.30232       11.19839       88.97329
        2.92000        0.23763       11.20925       89.10489
        2.96000        0.16569       11.21731       89.20260
        3.00000        0.10799       11.22270       89.26818
        3.04000        0.07954       11.22634       89.31266
        3.08000        0.08473       11.22952       89.35189
        3.12000        0.11978       11.23352       89.40175
        3.16000        0.17710       11.23940       89.47527
        3.20000        0.24836       11.24787       89.58152
        3.24000        0.32470       11.25933       89.72546
        3.28000        0.39461       11.27376       89.90703
        3.32000        0.44325       11.29062       90.11944
        3.36000        0.45765       11.30876       90.34850
        3.40000        0.43591       11.32674       90.57582
        3.44000        0.39183       11.34333       90.78608
        3.48000        0.34741       11.35809       90.97356
        3.52000        0.31731       11.37133       91.14243
        3.56000        0.29967       11.38364       91.30010
        3.60000        0.28406       11.39532       91.45013
        3.64000        0.26886       11.40636       91.59237
        3.68000        0.26870       11.41703       91.73035
        3.72000        0.30211       11.42831       91.87711
        3.76000        0.37035       11.44167       92.05165
        3.80000        0.44864       11.45808       92.26662
        3.84000        0.49911       11.47719       92.51731
        3.88000        0.49498       11.49727       92.78108
        3.92000        0.43558       11.51604       93.02783
        3.96000        0.34204       11.53166       93.23338
        4.00000        0.24185       11.54332       93.38699
        4.04000        0.15610       11.55120       93.49105
        4.08000        0.09568       11.55615       93.55641
        4.12000        0.06251       11.55923       93.59726
        4.16000        0.05174       11.56145       93.62700
        4.20000        0.05397       11.56354       93.65514
        4.24000        0.05847       11.56580       93.68565
        4.28000        0.05742       11.56814       93.71736
        4.32000        0.04887       11.57029       93.74643
        4.36000        0.03667       11.57200       93.76964
        4.40000        0.02749       11.57326       93.78678
        4.44000        0.02763       11.57432       93.80134
        4.48000        0.04118       11.57565       93.81970
        4.52000        0.06908       11.57781       93.84972
        4.56000        0.10873       11.58134       93.89879
        4.60000        0.15490       11.58660       93.97211
        4.64000        0.20187       11.59374       94.07180
        4.68000        0.24391       11.60268       94.19683
        4.72000        0.27328       11.61308       94.34249
        4.76000        0.28024       11.62424       94.49898
        4.80000        0.25880       11.63512       94.65165
        4.84000        0.21383       11.64463       94.78528
        4.88000        0.16092       11.65212       94.89065
        4.92000        0.11879       11.65765       94.96866
        4.96000        0.10182       11.66196       95.02980
        5.00000        0.11714       11.66623       95.09079
        5.04000        0.16329       11.67175       95.17012
        5.08000        0.22806       11.67955       95.28251
        5.12000        0.28994       11.68995       95.43274
        5.16000        0.32700       11.70240       95.61256
        5.20000        0.32864       11.71563       95.80384
        5.24000        0.30103       11.72830       95.98717
        5.28000        0.26311       11.73958       96.15077
        5.32000        0.23734       11.74951       96.29534
        5.36000        0.23965       11.75895       96.43324
        5.40000        0.27133       11.76908       96.58213
        5.44000        0.31690       11.78084       96.75535
        5.48000        0.35202       11.79429       96.95392
        5.52000        0.35811       11.80861       97.16549
        5.56000        0.33242       11.82251       97.37125
        5.60000        0.28558       11.83492       97.55513
        5.64000        0.23067       11.84525       97.70856
        5.68000        0.17567       11.85337       97.82933
        5.72000        0.12419       11.85935       97.91841
        5.76000        0.07942       11.86340       97.97871
        5.80000        0.04493       11.86585       98.01525
        5.84000        0.02259       11.86716       98.03481
        5.88000        0.01176       11.86781       98.04457
        5.92000        0.01086       11.86823       98.05095
        5.96000        0.01943       11.86880       98.05976
        6.00000        0.03778       11.86991       98.07690
        6.04000        0.06421       11.87193       98.10805
        6.08000        0.09228       11.87507       98.15648
        6.12000        0.11164       11.87920       98.22009
        6.16000        0.11362       11.88377       98.29057
        6.20000        0.09728       11.88804       98.35642
        6.24000        0.07007       11.89141       98.40832
        6.28000        0.04246       11.89364       98.44281
        6.32000        0.02164       11.89490       98.46213
        6.36000        0.00928       11.89549       98.47127
        6.40000        0.00335       11.89572       98.47491
        6.44000        0.00102       11.89580       98.47613
        6.48000        0.00026       11.89583       98.47648
        6.52000        0.00006       11.89583       98.47656
        6.56000        0.00001       11.89583       98.47658
        6.60000        0.00000       11.89583       98.47658
        6.64000        0.00002       11.89583       98.47659
        6.68000        0.00011       11.89584       98.47662
        6.72000        0.00050       11.89585       98.47680
        6.76000        0.00190       11.89589       98.47749
        6.80000        0.00605       11.89603       98.47986
        6.84000        0.01632       11.89645       98.48671
        6.88000        0.03730       11.89748       98.50352
        6.92000        0.07243       11.89963       98.53856
        6.96000        0.11995       11.90345       98.60091
        7.00000        0.17049       11.90927       98.69602
        7.04000        0.21000       11.91694       98.82137
        7.08000        0.22784       11.92577       98.96590
        7.12000        0.22400       11.93487       99.11483
        7.16000        0.20933       11.94355       99.25714
        7.20000        0.19822       11.95167       99.39065
        7.24000        0.19891       11.95957       99.52099
        7.28000        0.20869       11.96770       99.65563
        7.32000        0.21795       11.97625       99.79745
        7.36000        0.22038       11.98504       99.94352
        7.40000        0.22043       11.99385      100.09018
        7.44000        0.23080       12.00282      100.24000
        7.48000        0.26275       12.01261      100.40414
        7.52000        0.31782       12.02415      100.59833
        7.56000        0.38595       12.03821      100.83540
        7.60000        0.44776       12.05494      101.11806
        7.64000        0.48000       12.07363      101.43414
        7.68000        0.46653       12.09272      101.75735
        7.72000        0.41155       12.11039      102.05673
        7.76000        0.34309       12.12546      102.31259
        7.80000        0.29887       12.13817      102.52884
        7.84000        0.30397       12.15004      102.73194
        7.88000        0.35755       12.16314      102.95688
        7.92000        0.43653       12.17899      103.22984
        7.96000        0.51013       12.19799      103.55761
        8.00000        0.55501       12.21941      103.92768
        8.04000        0.56446       12.24191      104.31693
        8.08000        0.54779       12.26421      104.70348
        8.12000        0.52028       12.28559      105.07466
        8.16000        0.49123       12.30582      105.42672
        8.20000        0.46111       12.32488      105.75906
        8.24000        0.42831       12.34267      106.07012
        8.28000        0.39610       12.35915      106.35872
        8.32000        0.37299       12.37448      106.62802
        8.36000        0.36909       12.38924      106.88804
        8.40000        0.39172       12.40437      107.15526
        8.44000        0.43976       12.42093      107.44877
        8.48000        0.49844       12.43969      107.78221
        8.52000        0.54094       12.46059      108.15398
        8.56000        0.54036       12.48239      108.54240
        8.60000        0.48534       12.50308      108.91132
        8.64000        0.38801       12.52064      109.22475
        8.68000        0.27889       12.53396      109.46259
        8.72000        0.19314       12.54327      109.62914
        8.76000        0.15769       12.55009      109.75167
        8.80000        0.18382       12.55671      109.87154
        8.84000        0.26406       12.56552      110.03173
        8.88000        0.37247       12.57822      110.26299
        8.92000        0.47201       12.59520      110.57260
        8.96000        0.52956       12.61541      110.94130
        9.00000        0.52964       12.63679      111.33159
        9.04000        0.47693       12.65707      111.70220
        9.08000        0.38889       12.67447      112.02040
        9.12000        0.28775       12.68801      112.26822
        9.16000        0.19657       12.69762      112.44446
        9.20000        0.13644       12.70415      112.56434
        9.24000        0.12329       12.70917      112.65705
        9.28000        0.16509       12.71475      112.76090
        9.32000        0.25888       12.72308      112.91643
        9.36000        0.38775       12.73594      113.15704
        9.40000        0.52151       12.75416      113.49836
        9.44000        0.62592       12.77726      113.93117
        9.48000        0.67723       12.80352      114.42365
        9.52000        0.67212       12.83068      114.93354
        9.56000        0.62581       12.85674      115.42343
        9.60000        0.56059       12.88049      115.87079
        9.64000        0.49334       12.90156      116.26828
        9.68000        0.43028       12.92002      116.61721
        9.72000        0.37112       12.93604      116.92058
        9.76000        0.31707       12.94978      117.18134
        9.80000        0.27454       12.96155      117.40541
        9.84000        0.25147       12.97200      117.60466
        9.88000        0.25136       12.98198      117.79567
        9.92000        0.27098       12.99237      117.99514
        9.96000        0.30232       13.00382      118.21534
       10.00000        0.33435       13.01657      118.46120
